tenant_id,age,city_tier,employer_type,income_monthly,rent_amount,deposit_multiple,lease_term_months,tenure_months_on_platform,avg_days_late,late_payment_rate,failed_txn_rate,payment_method,rent_to_income,default_flag,dpd_next_month
3714,29,Tier1,SME,46786,22227,2,13,2,1,0.2652310237269549,0.12604005689197964,Card,0.47507801479074935,0,4
3715,49,Tier2,SME,49953,15782,1,19,2,4,0.6162458846074046,0.1329739490539961,UPI,0.3159369807619162,0,0
3716,23,Tier1,MNC,73364,22182,1,23,12,0,0.3397517082473139,0.02115366377264789,Card,0.30235537865983314,0,2
3717,29,Tier1,SME,62221,13201,3,21,14,2,0.48237983494314945,0.13379785814647568,Card,0.2121630960608155,0,4
3718,44,Tier2,MNC,59800,23549,3,14,5,2,0.23420831379188206,0.12464050995296057,UPI,0.3937959866220736,0,3
3719,52,Tier2,MNC,78551,35914,2,7,3,0,0.05935878145225198,0.03280617339595939,UPI,0.4572061463253173,0,4
3720,46,Tier2,SME,53364,9134,3,10,8,2,0.17114237910395266,0.023408783732628356,UPI,0.17116408065362418,0,1
3721,49,Tier1,SME,70985,35165,2,9,6,2,0.19568779880727746,0.15072097301259302,NetBanking,0.4953863492287103,0,4
3722,49,Tier1,Startup,73692,27382,3,6,5,2,0.2599090659170836,0.11676841802788532,NetBanking,0.37157357650762635,0,1
3723,41,Tier3,MNC,42938,8228,1,7,13,3,0.20043696796343555,0.3246829136961144,UPI,0.19162513391401556,0,1
3724,42,Tier2,MNC,77849,20767,0,12,4,1,0.33468893358216356,0.011725048349282617,Card,0.2667600097624889,0,3
3725,33,Tier1,Gig,68508,20800,3,9,4,2,0.1415153661613979,0.11175632495148477,UPI,0.30361417644654637,0,3
3726,31,Tier2,Startup,51622,18191,3,12,9,3,0.25085487518626554,0.185303954228096,UPI,0.35238851652396264,0,0
3727,23,Tier3,SME,87750,22482,2,14,9,1,0.07366211464635554,0.020368008835727144,NetBanking,0.2562051282051282,0,3
3728,26,Tier1,Startup,91952,16026,1,16,9,0,0.2422163517216899,0.009781990870223547,UPI,0.17428658430485472,0,1
3729,44,Tier2,MNC,86130,29649,2,16,3,3,0.26653250299387093,0.04695687062785486,NetBanking,0.3442354580285615,0,3
3730,31,Tier1,MNC,58322,25501,2,11,8,3,0.22228329742920278,0.0318217003546567,Card,0.4372449504475155,0,2
3731,47,Tier3,MNC,34488,12241,1,17,7,2,0.5000013618705662,0.06483219641130286,UPI,0.3549350498724194,1,76
3732,21,Tier3,Startup,60569,23385,1,19,14,2,0.48744987164304615,0.23156884834234012,UPI,0.3860885931747263,0,4
3733,54,Tier1,SME,70766,17405,2,11,16,0,0.3776089267297811,0.01226169225166103,Card,0.24595144560947346,0,4
3734,29,Tier1,SME,61378,26757,2,17,13,3,0.1344431125630391,0.03770398106140751,UPI,0.4359379582260745,0,2
3735,43,Tier1,MNC,65043,30805,2,19,15,2,0.13546553662920302,0.15082536017839154,UPI,0.47360976584720876,1,93
3736,37,Tier2,MNC,57293,11087,1,23,7,1,0.2662761929508989,0.1576677426497948,UPI,0.1935140418550259,0,1
3737,33,Tier3,MNC,22672,7498,1,16,5,1,0.20349840710552175,0.29194712204372947,UPI,0.33071630204657726,0,1
3738,49,Tier3,MNC,60883,10997,2,8,9,3,0.32320311992427014,0.06915911697058826,UPI,0.18062513345268794,0,2
3739,48,Tier1,Startup,60570,17047,2,15,10,2,0.2634526848928975,0.07587332950636666,NetBanking,0.2814429585603434,0,1
3740,29,Tier3,MNC,61100,16158,2,14,15,2,0.6782778494076352,0.02869812920401124,NetBanking,0.2644517184942717,0,2
3741,48,Tier2,SME,97970,21840,2,7,4,1,0.2337902017637423,0.03795791379822705,UPI,0.22292538532203734,0,3
3742,24,Tier1,MNC,32282,14163,2,11,15,3,0.3715775734098681,0.1824745452725781,UPI,0.4387274642215476,0,0
3743,54,Tier1,Startup,32931,12645,2,13,1,0,0.4214898328695369,0.15499270420572503,UPI,0.38398469527193224,0,2
3744,31,Tier2,MNC,35607,6287,1,13,17,1,0.015133621808565926,0.04949145593917834,NetBanking,0.17656640548206815,0,1
3745,53,Tier2,SME,66383,23142,1,19,8,4,0.25495030224410165,0.17538256723301515,NetBanking,0.3486133498034135,0,2
3746,48,Tier1,MNC,63057,12008,2,10,16,0,0.1937188505918685,0.05534622604204002,UPI,0.1904308799974626,0,2
3747,38,Tier2,SME,31163,12587,0,14,9,3,0.5466869707698687,0.09840502779415888,Card,0.40390848121169337,0,1
3748,53,Tier2,MNC,36767,12394,0,14,7,6,0.13910412215178036,0.08465704487610268,UPI,0.33709576522425,0,0
3749,24,Tier3,MNC,65696,13712,2,17,17,0,0.39234424531178963,0.15506628800104777,Card,0.20871894788114953,1,35
3750,23,Tier1,SME,64318,16048,2,21,3,1,0.31856822415181735,0.18342626646130222,Card,0.24951024596535962,1,109
3751,45,Tier1,Startup,38425,17817,2,13,17,2,0.25287835372321643,0.14491118389480193,UPI,0.46368249837345477,0,3
3752,47,Tier1,Startup,97184,24298,1,6,2,2,0.0735181368753609,0.17836110561881732,UPI,0.25002057951926243,0,2
3753,23,Tier3,MNC,91677,40847,2,21,5,1,0.3549030746045704,0.13096759710176223,UPI,0.4455534103428341,0,2
3754,36,Tier2,Startup,78927,16855,2,22,5,2,0.003416024019273422,0.19883053644346343,NetBanking,0.21355176302152623,0,4
3755,21,Tier1,MNC,69657,21411,2,22,15,6,0.35655627739513546,0.17347124601706398,Card,0.3073775787070933,0,2
3756,36,Tier2,SME,42520,7852,2,19,16,1,0.5964045111038452,0.42803953650586224,Card,0.18466603951081845,1,66
3757,44,Tier3,MNC,77833,18398,0,10,17,4,0.28250290098574526,0.011735632639422962,UPI,0.23637788598666376,0,3
3758,38,Tier1,Startup,46449,13535,1,17,2,1,0.24489196078154904,0.10890350281991626,UPI,0.2913948631832763,0,0
3759,32,Tier3,SME,52134,21462,2,20,7,4,0.3733704977882522,0.09017915784068106,Card,0.4116699274945333,1,53
3760,46,Tier2,SME,70790,28095,1,18,3,2,0.2749349699042979,0.2990146279910548,Card,0.39687809012572395,1,68
3761,38,Tier1,Gig,52987,26190,3,21,0,3,0.29323024431426764,0.019522340491491114,UPI,0.49427217996867157,0,2
3762,52,Tier1,MNC,84115,31516,2,12,11,2,0.34639987164834435,0.009358997468168902,UPI,0.3746775248172145,0,2
3763,23,Tier3,SME,49749,24649,1,14,2,2,0.2741477558280312,0.10283237813548814,NetBanking,0.4954672455727753,0,3
3764,25,Tier1,MNC,66508,21431,2,19,16,2,0.42685313169948236,0.022078808460236944,UPI,0.32223191195044204,0,1
3765,36,Tier3,SME,56113,16803,2,18,3,3,0.09425878883299779,0.2098756735736324,Card,0.29944932546825154,0,4
3766,29,Tier2,SME,55901,14265,3,23,7,4,0.2709412364175725,0.06382803821545756,Wallet,0.25518327042450045,0,3
3767,24,Tier2,Startup,93452,22924,2,17,11,3,0.2251382671028107,0.24823229935421526,Card,0.2453024012327184,0,1
3768,44,Tier1,Gig,49059,13200,0,15,4,4,0.11857304970312726,0.06087102691813485,UPI,0.2690637803461139,0,0
3769,31,Tier1,MNC,84374,20822,2,13,1,2,0.3008728099901414,0.027664673658388466,NetBanking,0.2467821840851447,0,3
3770,21,Tier1,Startup,50971,12373,1,17,15,1,0.22184726777629293,0.08889116629595209,UPI,0.24274587510545212,0,2
3771,50,Tier2,Startup,62768,22092,0,20,4,4,0.2138369624602713,0.04289137065804273,Card,0.35196278358399186,0,4
3772,44,Tier3,SME,45820,11159,3,13,5,2,0.14057406684917223,0.009215485181207246,NetBanking,0.24353993889131384,0,2
3773,47,Tier1,MNC,92834,32554,3,17,2,4,0.11251774427848325,0.1865921281319209,UPI,0.35066893595019066,0,3
3774,36,Tier1,MNC,66493,26057,2,9,5,1,0.10240749576140296,0.36042262115112,NetBanking,0.39187583655422376,0,0
3775,24,Tier1,SME,39400,19567,2,17,0,3,0.06679590126273319,0.27177031226241405,NetBanking,0.4966243654822335,0,2
3776,36,Tier3,SME,43199,10257,2,19,13,1,0.2855498975894879,0.26846216809606616,UPI,0.23743605176045743,0,2
3777,30,Tier1,SME,52241,21313,1,7,13,5,0.24271114782297376,0.11767487659831422,UPI,0.40797457935338144,0,3
3778,46,Tier2,MNC,69478,31048,1,20,14,2,0.4931887119561616,0.16539264381217728,Card,0.446875269869599,0,0
3779,44,Tier1,MNC,39416,8350,1,21,6,6,0.03566166182183877,0.08956348866111416,NetBanking,0.21184290643393547,0,0
3780,33,Tier2,Gig,55433,24761,2,9,11,1,0.15468324422196628,0.03331320603898445,UPI,0.44668338354409826,0,6
3781,33,Tier1,Startup,80365,34211,2,14,1,2,0.1498127232406679,0.18895015518439828,Card,0.4256952653518323,0,2
3782,25,Tier1,MNC,45443,18619,2,17,4,4,0.33976421005467755,0.04095215173658346,UPI,0.40972206940562905,0,5
3783,34,Tier1,MNC,36485,6398,1,8,13,3,0.09673569619534124,0.07376711999310426,NetBanking,0.1753597368781691,0,4
3784,43,Tier1,SME,85079,15838,2,12,6,2,0.04729951358077032,0.1572226069992709,NetBanking,0.1861563958203552,0,4
3785,26,Tier2,MNC,80790,36605,3,17,5,2,0.37066679281388293,0.04821409363178952,Card,0.4530882534967199,0,1
3786,47,Tier3,MNC,54608,22071,2,23,11,2,0.3114151548239581,0.08029172334614525,Card,0.40417154995605037,0,5
3787,43,Tier2,SME,55166,22397,2,6,11,0,0.1258685720500094,0.14765552747082328,Card,0.40599282166551864,0,4
3788,53,Tier2,Gig,60155,16386,1,6,10,0,0.3026168452361126,0.047782701570547585,NetBanking,0.2723963095337046,0,2
3789,32,Tier1,SME,79022,38200,2,18,3,1,0.4924005318320082,0.10734695369901265,UPI,0.4834096833793121,1,44
3790,30,Tier1,SME,31815,9853,1,21,16,1,0.3416960560978918,0.0026634361488167076,Wallet,0.3096966839541097,0,1
3791,44,Tier3,MNC,42042,9170,2,14,7,0,0.22849593503763307,0.12701263516903785,UPI,0.2181152181152181,0,3
3792,44,Tier1,MNC,62194,27781,0,6,5,2,0.3497659128562641,0.23178556527635544,Card,0.446682959771039,1,64
3793,34,Tier1,SME,48653,14231,2,13,10,3,0.2884204403643147,0.040030894941662086,UPI,0.29249994861570716,0,1
3794,47,Tier2,SME,52736,13156,1,15,1,0,0.3076836803290321,0.24455240664082475,Card,0.24946905339805825,0,2
3795,45,Tier1,SME,39546,8404,1,23,7,1,0.18138758805506364,0.5627161257392773,Card,0.2125120113285794,0,3
3796,36,Tier1,Gig,59151,22237,3,17,17,0,0.348183432734398,0.03288545965958211,UPI,0.375936163378472,0,0
3797,50,Tier1,Startup,63130,19015,1,19,14,1,0.14805189012916775,0.010426552220704868,UPI,0.3012038650403928,0,2
3798,52,Tier1,Startup,71550,25506,2,17,1,5,0.24637782816460022,0.11321986965943763,Card,0.35647798742138365,0,3
3799,43,Tier1,SME,60922,23009,2,14,10,1,0.08370757917079595,0.13597975728927889,Wallet,0.3776796559535143,0,1
3800,46,Tier2,SME,71406,35257,0,6,17,3,0.37779891767678336,0.17302915710277636,UPI,0.493754026272302,1,37
3801,49,Tier1,Startup,36228,15376,2,14,12,1,0.11994201602249185,0.10423365281697468,NetBanking,0.42442309815612234,0,1
3802,25,Tier1,SME,48336,16352,2,18,9,0,0.06564545404381954,0.023642551544706708,UPI,0.33829857663025487,0,1
3803,36,Tier2,SME,40998,9198,3,23,7,0,0.3188960657894458,0.022453136673894557,Card,0.224352407434509,0,1
3804,39,Tier2,MNC,85279,37208,2,8,16,2,0.17249943482965396,0.059716630130575384,UPI,0.4363090561568499,0,3
3805,27,Tier1,MNC,67557,24712,1,6,9,2,0.1737551723511968,0.035434031512457234,UPI,0.3657948103083322,0,1
3806,36,Tier2,MNC,52230,13424,1,13,16,4,0.4505162817446666,0.08189500451094975,Card,0.2570170400153169,0,4
3807,31,Tier1,MNC,35366,15670,1,16,14,2,0.4432662877171919,0.14489569165972238,NetBanking,0.44308092518237857,0,4
3808,29,Tier1,Gig,37557,13447,2,13,1,4,0.4069365455988669,0.018338169481556102,UPI,0.3580424421545917,0,3
3809,30,Tier1,SME,83066,22270,1,12,17,2,0.32490043305760624,0.01447365036491562,UPI,0.26810006500854744,0,4
3810,25,Tier3,MNC,75871,23257,1,10,0,2,0.2631179317798728,0.17603714717780228,UPI,0.30653345810652294,0,1
3811,47,Tier1,SME,53610,26511,1,22,1,0,0.015983131752167857,0.05312019492205379,UPI,0.4945159485170677,0,2
3812,39,Tier1,Startup,43806,9231,2,20,2,3,0.3131662507371909,0.006121428817622598,UPI,0.21072455827968772,0,5
3813,51,Tier1,MNC,42388,19681,2,23,12,1,0.7253274940242214,0.0095333263437817,UPI,0.4643059356421629,1,68
3814,52,Tier2,SME,45328,10331,2,13,5,2,0.11942583617225924,0.035299367861820995,UPI,0.22791651959054007,0,1
3815,22,Tier1,Gig,64456,30368,1,18,4,2,0.16265723445916053,0.1576510286484546,NetBanking,0.4711431053742088,1,63
3816,46,Tier3,MNC,60705,16654,3,10,3,1,0.29710486629737215,0.007308271135936068,Wallet,0.27434313483238615,0,2
3817,24,Tier2,MNC,92892,39602,2,15,0,1,0.6142050450820475,0.05037587581705428,UPI,0.4263230418119967,0,2
3818,26,Tier1,SME,49604,12242,1,12,5,3,0.44384340013053875,0.02337050447321814,UPI,0.24679461333763406,0,2
3819,23,Tier3,Gig,61158,13120,1,21,2,2,0.35312367860160976,0.10470513229403143,Card,0.21452630890480395,1,37
3820,49,Tier2,Startup,52919,18365,2,8,6,0,0.2930280716138172,0.02620684511960073,UPI,0.3470398155671876,1,37
3821,39,Tier1,SME,49082,20269,2,8,2,6,0.279982540035005,0.02522960978843263,NetBanking,0.412961981989324,1,56
3822,28,Tier2,MNC,88170,34374,1,17,9,4,0.2697670656220471,0.1229670034131549,UPI,0.38986049676760803,0,4
3823,45,Tier1,MNC,79174,31509,2,19,2,3,0.31196619616539845,0.09717496809280246,UPI,0.3979715563189936,0,3
3824,48,Tier3,SME,95699,34725,3,6,12,0,0.26528538616764086,0.03358037342011827,UPI,0.36285645618031537,0,1
3825,29,Tier2,MNC,71802,26504,1,15,6,3,0.42848098804113166,0.08581890898054799,NetBanking,0.3691262081836161,0,0
3826,52,Tier1,Gig,38416,6261,2,9,4,1,0.11180707030398741,0.027462604396696406,UPI,0.1629789670970429,0,4
3827,52,Tier2,SME,65644,20477,2,12,9,3,0.07892716117092588,0.12834325909862557,Wallet,0.31194016208640546,0,0
3828,36,Tier2,MNC,50112,13937,2,15,10,2,0.5383332530135698,0.09466694406284863,Card,0.2781170178799489,0,1
3829,27,Tier1,MNC,82053,32593,1,7,8,2,0.10746029719606637,0.2331337754630516,UPI,0.3972188707298941,0,1
3830,44,Tier1,MNC,74729,19268,3,21,14,4,0.25676105373342073,0.02723404357331708,UPI,0.257838322471865,0,3
3831,45,Tier2,SME,52769,9587,2,14,1,1,0.15437680730927186,0.002050111938578741,UPI,0.1816786370785878,0,2
3832,37,Tier2,Startup,41148,13290,1,10,14,1,0.07259438304901163,0.06802925727762998,NetBanking,0.3229804607757364,0,5
3833,46,Tier2,Startup,20767,9050,1,6,13,1,0.2606241930763489,0.0992260412031914,Card,0.43578754755140364,0,3
3834,35,Tier2,Gig,57801,9829,2,6,3,1,0.6655825885179554,0.06899512898010013,UPI,0.17004896109063858,0,2
3835,50,Tier3,SME,74738,32380,1,21,14,2,0.23920024418877678,0.14717799490573708,UPI,0.4332468088522572,1,32
3836,37,Tier2,SME,49153,18110,2,20,3,4,0.34963795383073626,0.05731497573150069,UPI,0.36844139726974956,1,31
3837,23,Tier1,MNC,53665,22654,1,19,11,1,0.05446099796090594,0.01281019020134729,UPI,0.42213733345756077,0,3
3838,32,Tier2,MNC,82712,16339,2,21,6,3,0.12009743531125304,0.13404848449937534,Card,0.19754086468710708,0,0
3839,47,Tier3,MNC,67757,33253,1,12,1,2,0.16857420040629337,0.1170367313357763,UPI,0.4907684814853078,1,65
3840,33,Tier1,MNC,33854,14211,3,12,2,2,0.3561963419164711,0.344029292809492,UPI,0.4197731434985526,0,7
3841,44,Tier1,Gig,46133,16502,1,10,9,2,0.2936245809721547,0.02363729322666563,UPI,0.35770489671168143,0,3
3842,27,Tier1,MNC,57940,24674,2,21,12,4,0.2534886905062053,0.07667819160417869,Card,0.4258543320676562,0,1
3843,30,Tier1,Startup,71379,34025,2,13,12,1,0.4201869732074389,0.08716741788740996,UPI,0.47668081648664173,1,42
3844,42,Tier1,Startup,54060,23713,3,18,5,3,0.1354539919967979,0.031863240992671064,UPI,0.43864224935257123,0,1
3845,50,Tier3,SME,39660,10788,3,15,5,2,0.10235479634468844,0.03730510878686452,UPI,0.27201210287443267,0,0
3846,54,Tier2,Startup,73363,24965,2,16,2,2,0.27275955321402895,0.05895979118023611,UPI,0.34029415372871885,0,1
3847,21,Tier2,MNC,70449,32283,0,9,3,2,0.2591351680322596,0.16830591355415184,UPI,0.45824639100625986,1,38
3848,26,Tier3,Gig,29864,9272,2,9,4,4,0.029927981482330918,0.0195758439051392,UPI,0.3104741494776319,0,0
3849,40,Tier1,MNC,80568,34939,2,10,6,2,0.2706733916123571,0.12189605981811749,UPI,0.43365852447621883,0,1
3850,34,Tier2,MNC,68183,33265,2,10,1,1,0.43155657915071477,0.022344738309566105,UPI,0.4878782101110247,1,33
3851,53,Tier2,MNC,49778,8059,1,18,13,4,0.20225925698021247,0.07853082497843904,UPI,0.16189883080879103,0,1
3852,30,Tier2,SME,55914,9342,2,8,1,1,0.40184368343739924,0.037339645735702975,NetBanking,0.16707801266230282,0,2
3853,39,Tier2,MNC,78349,14921,2,19,14,3,0.25744045643889724,0.04124183315593735,UPI,0.19044276251132752,0,4
3854,47,Tier1,Startup,63510,28867,2,19,7,1,0.21980834949033287,0.10753372319542587,Card,0.4545268461659581,1,88
3855,44,Tier2,MNC,41970,19318,1,7,11,1,0.05986252899363021,0.03624723285082535,UPI,0.46028115320467,0,2
3856,33,Tier3,MNC,45784,16773,0,16,15,4,0.1964101481472708,0.03601409714385448,UPI,0.36635069019744887,0,0
3857,47,Tier2,Gig,25765,5978,1,11,16,1,0.1616810870628365,0.007971961972345195,UPI,0.23202018241800892,1,76
3858,21,Tier2,MNC,54397,25884,3,12,4,1,0.3052816448578764,0.1301293640974264,Card,0.4758350644337004,0,0
3859,23,Tier3,MNC,84614,26927,0,6,5,2,0.6400522498779878,0.21444523919993372,Card,0.31823338927364264,0,1
3860,31,Tier3,Startup,60399,13845,0,17,6,1,0.0918838360281868,0.16264996211048557,UPI,0.22922564943128199,0,4
3861,48,Tier1,Startup,92645,19888,0,12,7,3,0.2664966566322256,0.16567708671734876,UPI,0.2146688974040693,0,2
3862,37,Tier1,SME,67660,17302,1,14,16,1,0.448649243863325,0.28739633785294383,UPI,0.2557197753473249,0,5
3863,24,Tier1,Gig,51221,12641,1,15,15,1,0.3452556403425916,0.0987191013847833,NetBanking,0.2467933074324984,0,0
3864,26,Tier1,MNC,40269,6172,2,7,13,2,0.32388758011105406,0.08968669552211322,UPI,0.15326926419826667,0,2
3865,23,Tier1,Startup,36883,13917,2,8,1,4,0.12690156059130703,0.059598804711658904,Card,0.37732830843478027,1,112
3866,26,Tier2,MNC,34848,5760,2,12,11,3,0.25123985489857315,0.08306130120072643,UPI,0.1652892561983471,0,1
3867,50,Tier1,MNC,73592,12420,2,17,5,1,0.050195541553394285,0.03895737301012342,NetBanking,0.16876834438525926,0,3
3868,25,Tier2,MNC,48798,17985,2,19,5,1,0.20430416527656942,0.006497514717515481,UPI,0.36856018689290543,0,1
3869,34,Tier3,MNC,56173,8673,3,19,3,2,0.06000913275255015,0.13540347941453468,NetBanking,0.15439802040126038,0,4
3870,50,Tier3,Gig,73784,22117,2,6,4,4,0.23194094596836895,0.1998180340424049,UPI,0.29975333405616394,1,112
3871,29,Tier1,SME,52777,16991,2,7,12,1,0.29733160289242616,0.011997070799982808,Card,0.3219394812134074,0,1
3872,27,Tier3,MNC,37646,17572,2,11,16,3,0.3987399308663343,0.041754504920559585,Card,0.4667693778887531,1,38
3873,35,Tier2,Startup,42179,8248,2,10,2,1,0.01596002476313462,0.013098236457198547,UPI,0.19554754735768984,0,2
3874,38,Tier3,Startup,46404,18732,2,9,11,2,0.3009658471740095,0.04061231820196204,Card,0.40367209723299713,0,3
3875,35,Tier1,MNC,40950,16613,1,12,11,2,0.1944253551996928,0.10941899573918672,UPI,0.4056898656898657,0,1
3876,33,Tier2,MNC,39333,16030,2,23,10,3,0.32352327907673445,0.1497147058971556,NetBanking,0.40754582665954797,1,86
3877,24,Tier1,MNC,42378,15830,2,18,5,1,0.10278616889558878,0.17904296015424806,UPI,0.37354287602057673,0,1
3878,54,Tier3,Gig,75704,31685,2,9,9,1,0.10385676641133317,0.12620795215922206,Card,0.4185379900665751,0,1
3879,22,Tier1,Gig,52022,11493,2,16,8,3,0.2728182134261768,0.041257019270460556,Card,0.22092576217754026,0,0
3880,45,Tier3,MNC,43919,9875,1,8,16,2,0.29789663794941973,0.23665431362228573,Card,0.22484573874632846,0,1
3881,54,Tier1,Startup,37586,13783,3,13,15,1,0.1270759421231173,0.022456861668143556,Card,0.3667056882881924,0,2
3882,37,Tier2,SME,64516,31419,2,14,3,2,0.3558896874788428,0.011433680025471292,NetBanking,0.486995473990948,0,1
3883,23,Tier2,MNC,51374,9216,0,20,6,2,0.06182122658812647,0.24485355785542168,NetBanking,0.17939035309689727,0,1
3884,51,Tier1,MNC,75524,20204,3,9,5,0,0.1936957127965076,0.017451270126364847,UPI,0.2675176102960648,0,2
3885,27,Tier2,SME,49267,12209,1,14,6,0,0.19121897339271013,0.08505839347517322,Card,0.24781293766618628,0,3
3886,29,Tier1,Startup,40663,17133,1,8,14,1,0.1551424618339212,0.08765138072599185,UPI,0.42134126847502645,0,1
3887,27,Tier3,SME,64249,11973,1,7,13,1,0.057998861083913,0.238996953032791,UPI,0.1863530949898053,0,3
3888,22,Tier3,Startup,54051,23532,2,17,10,2,0.08309564997833074,0.03238670376559848,UPI,0.43536659821279905,0,0
3889,37,Tier2,SME,48819,9599,3,23,1,1,0.2857759339594416,0.27619012272559945,UPI,0.19662426514266987,0,1
3890,30,Tier1,MNC,95907,35239,1,22,9,2,0.23583170200842865,0.001082958206111929,UPI,0.3674288633780642,0,3
3891,43,Tier2,SME,55564,21232,2,17,0,3,0.31504723843747634,0.29315711497074853,Card,0.3821179180764524,0,1
3892,39,Tier2,Gig,59730,18370,2,23,4,1,0.2865713639765975,0.09428744338105789,Card,0.30755064456721914,1,66
3893,29,Tier2,SME,75119,11275,2,23,14,2,0.21146334323021626,0.10980687036449417,UPI,0.15009518231073363,0,0
3894,53,Tier2,Startup,34676,17141,0,7,1,4,0.13360093754002075,0.04743156890529336,Card,0.49431883723612874,0,0
3895,32,Tier1,MNC,63884,29566,1,9,6,5,0.18347851888794792,0.13858298353727924,Card,0.46280758875461775,1,41
3896,34,Tier1,MNC,94520,24420,0,14,0,1,0.17601247188132665,0.031836905792165,Card,0.2583580194667795,0,2
3897,34,Tier2,MNC,52066,19306,2,6,16,4,0.17640954724383215,0.0372279320030094,Card,0.3707986017746706,0,0
3898,42,Tier1,Gig,53897,26184,2,9,15,2,0.25345685389424616,0.1674580338427792,UPI,0.4858155370428781,0,0
3899,52,Tier1,MNC,20859,4154,1,11,8,1,0.18436166966576045,0.452204776433543,Card,0.19914665132556691,0,2
3900,39,Tier1,MNC,27715,12323,0,11,3,3,0.3111997743862031,0.09940732506929192,NetBanking,0.4446328702868483,0,1
3901,49,Tier1,SME,83785,19480,2,11,10,1,0.08184780459614682,0.09722837727774225,NetBanking,0.2324998508086173,0,0
3902,44,Tier1,MNC,85749,19931,0,12,5,1,0.4375394976723922,0.09324322936193838,UPI,0.2324341974833526,0,3
3903,29,Tier3,SME,50344,13408,1,6,1,1,0.07621284759534429,0.14571217011357318,UPI,0.26632766566025745,0,5
3904,36,Tier1,Startup,93708,29199,3,8,4,0,0.20700049780791097,0.07582183418824992,NetBanking,0.31159559482648225,0,1
3905,44,Tier1,SME,71865,30876,1,11,12,0,0.2238583880981968,0.034681097290730406,UPI,0.42963890628261325,0,1
3906,30,Tier1,Startup,60212,11989,3,22,6,0,0.21109487632024648,0.36373888039549873,NetBanking,0.19911313359463229,0,3
3907,43,Tier1,MNC,74587,25131,2,13,4,3,0.24634329310447145,0.20614133466533516,UPI,0.3369353908858112,0,3
3908,39,Tier3,Gig,80257,32146,2,13,15,1,0.24660094263064783,0.3829372166476002,UPI,0.4005382708050388,1,111
3909,30,Tier1,Startup,30210,8644,1,22,4,4,0.23889351458169572,0.05583483231936144,UPI,0.28613042039059916,0,2
3910,34,Tier1,SME,88366,35405,3,7,8,4,0.1581038844896255,0.009395335220543376,NetBanking,0.40066315098567323,0,3
3911,33,Tier2,Startup,57576,19137,1,11,12,3,0.16405818201874858,0.08770414217995424,UPI,0.3323780741975823,0,0
3912,22,Tier3,MNC,35661,7306,3,21,1,4,0.21963552212283724,0.04719846012494901,UPI,0.20487367151790473,0,2
3913,39,Tier2,Startup,44843,19674,2,23,14,2,0.7779946521393704,0.12877092992253003,UPI,0.43873068260375087,0,3
3914,53,Tier1,MNC,14739,4537,1,20,3,1,0.6932787500620718,0.007738906217700508,UPI,0.30782278309247574,0,3
3915,40,Tier1,MNC,55227,15525,2,17,6,1,0.505106769926496,0.1509081698584005,UPI,0.2811124993209843,0,1
3916,54,Tier1,MNC,79673,23545,1,16,5,0,0.36599182568017025,0.09324859314388531,UPI,0.295520439797673,1,72
3917,49,Tier1,SME,84148,40482,1,14,8,2,0.1304705691604804,0.02898949465114492,NetBanking,0.48108095260731093,0,1
3918,26,Tier2,Gig,59504,16740,2,16,13,4,0.1624813355398391,0.12778054391965213,UPI,0.2813256251680559,0,4
3919,37,Tier2,Startup,38207,15233,2,10,2,1,0.37593755876372736,0.09015395197870932,UPI,0.39869657392624386,0,2
3920,52,Tier1,MNC,38101,7757,2,13,12,2,0.18543287791808435,0.20992689517347138,UPI,0.20359045694338732,0,3
3921,33,Tier1,Startup,63272,17895,2,18,12,1,0.1888600464280022,0.1523869934126004,Card,0.2828265267416867,0,3
3922,48,Tier3,SME,42328,17332,2,23,12,2,0.35245834479874755,0.15038965827599282,Wallet,0.40946890946890946,0,1
3923,44,Tier2,SME,57975,24801,1,19,7,1,0.4459753070411294,0.41238272623927996,UPI,0.42778783958602845,0,0
3924,47,Tier1,MNC,39185,18893,1,21,8,1,0.16040151072003545,0.036197292416992884,UPI,0.4821487814214623,1,89
3925,34,Tier2,MNC,60228,25712,1,17,8,3,0.19012021343536858,0.05112818216759201,Card,0.4269110712625357,0,5
3926,44,Tier2,Startup,46454,9309,2,21,0,1,0.21689301159445565,0.18356831033236642,UPI,0.20039178542213804,0,5
3927,42,Tier2,MNC,51345,21878,2,15,1,1,0.1087519674334993,0.16917380847886784,Card,0.4260979647482715,1,108
3928,43,Tier1,Startup,76071,35477,2,16,15,2,0.13313487576280325,0.13091416811588508,UPI,0.46636694666824413,0,1
3929,27,Tier2,SME,44314,15475,2,13,5,2,0.27870498572917596,0.0467990068672294,Card,0.3492124385070181,0,0
3930,41,Tier1,SME,33570,5399,0,23,1,0,0.5022196233667843,0.01996993129862121,Wallet,0.1608281203455466,0,1
3931,38,Tier1,Gig,46981,21335,0,20,13,1,0.018322792557716877,0.0008457381322806884,Card,0.4541197505374513,0,2
3932,28,Tier1,MNC,56240,8851,2,19,9,1,0.4308421846830774,0.07861094213737606,UPI,0.15737908961593172,0,2
3933,53,Tier1,MNC,57247,22830,2,6,7,1,0.13530289949911273,0.06222438627406565,UPI,0.3987981902981816,0,7
3934,54,Tier1,MNC,60287,21404,2,19,1,2,0.3026324944735154,0.036247825262226196,UPI,0.35503508219019025,0,3
