tenant_id,age,city_tier,employer_type,income_monthly,rent_amount,deposit_multiple,lease_term_months,tenure_months_on_platform,avg_days_late,late_payment_rate,failed_txn_rate,payment_method,rent_to_income,default_flag,dpd_next_month
2545,48,Tier1,SME,41705,7631,1,22,0,2,0.1875439668387432,0.010294978533235253,UPI,0.18297566239060065,0,0
2546,34,Tier3,SME,34806,10216,2,7,9,2,0.10764781584100204,0.027678503795248416,Card,0.29351261276791357,0,1
2547,48,Tier1,Startup,51151,18146,3,21,17,7,0.2700002454880947,0.10203403139847006,Card,0.35475357275517583,0,2
2548,40,Tier2,SME,62320,18401,1,8,0,2,0.06559417944533741,0.06332243639972285,NetBanking,0.2952663671373556,0,4
2549,36,Tier1,Gig,83273,20982,1,6,14,1,0.41610203961839237,0.05296495033100041,UPI,0.2519664236907521,0,0
2550,25,Tier3,Startup,65907,23406,0,6,17,0,0.3084227043510393,0.08738147176783208,UPI,0.3551367836496882,0,1
2551,43,Tier1,MNC,83330,29020,1,20,7,1,0.5550072126050193,0.0035710289113675847,UPI,0.3482539301572063,0,3
2552,31,Tier1,MNC,30436,9887,2,12,7,4,0.08974785054255287,0.008610934793202593,UPI,0.32484557760546723,0,1
2553,28,Tier2,Startup,51340,15839,2,13,17,0,0.15159358498791128,0.032386435870979204,UPI,0.3085118815738216,0,2
2554,27,Tier1,SME,74220,26847,2,20,11,2,0.47311387031546154,0.009148958732194947,UPI,0.3617219078415521,0,1
2555,54,Tier2,Gig,66863,18113,1,10,9,2,0.18613201133518653,0.11864791981715833,Card,0.27089720772325504,0,2
2556,24,Tier1,MNC,42776,7298,2,15,5,1,0.0733995618158156,0.0943348272155482,Card,0.17060968767533197,0,5
2557,48,Tier2,MNC,78681,24488,1,11,16,2,0.07685663384413915,0.08554603090507192,UPI,0.3112314281719856,0,4
2558,50,Tier2,SME,49374,18122,1,7,4,1,0.1548215787381101,0.01330140788157925,Card,0.3670352817272249,0,2
2559,22,Tier2,Startup,44452,10657,0,23,7,4,0.3587752353511089,0.2949053844402547,UPI,0.2397417439035364,0,2
2560,41,Tier1,Gig,69738,13405,2,12,15,4,0.1562098165358894,0.1362344554800529,UPI,0.19221944994120851,0,4
2561,40,Tier1,Gig,60123,25465,2,21,9,2,0.23941095111218563,0.10117554941585491,UPI,0.42354839246211934,0,4
2562,33,Tier1,SME,49541,20268,2,13,13,2,0.07631809254808856,0.06679467423102535,UPI,0.40911568196039644,0,2
2563,43,Tier1,Gig,48862,16394,2,21,17,2,0.1481246434614503,0.03043779721231103,UPI,0.33551635217551473,1,85
2564,34,Tier1,MNC,38604,14900,1,9,11,2,0.30356012580671576,0.06742270417004333,UPI,0.38597036576520566,0,3
2565,35,Tier3,SME,52085,22950,1,15,2,2,0.03767619842234918,0.11868601742070002,UPI,0.44062589997120094,0,1
2566,35,Tier2,Gig,82000,26303,2,12,13,0,0.2293004865372426,0.01161659398340453,UPI,0.32076829268292684,0,3
2567,48,Tier2,SME,64891,14487,3,23,10,2,0.11889061476031142,0.0700031690745773,Wallet,0.22325129833104745,0,4
2568,42,Tier1,Gig,79171,27048,2,12,3,4,0.5058969489636804,0.18175162976137793,UPI,0.34164024706016094,0,2
2569,33,Tier1,MNC,70321,29842,1,19,1,1,0.17272113699021036,0.09434149878119354,UPI,0.4243682541488318,0,2
2570,52,Tier2,MNC,47755,17050,3,14,16,3,0.32106926581394263,0.06156227886908736,Card,0.3570306774159774,0,2
2571,48,Tier1,SME,27017,4265,1,13,1,3,0.13301866170389465,0.05496565317577328,UPI,0.15786356738349927,0,1
2572,52,Tier1,Gig,41462,17627,1,18,8,2,0.4180925645035136,0.05516699350171741,UPI,0.4251362693550721,0,2
2573,45,Tier1,SME,46575,17516,1,17,17,2,0.2131610679484606,0.13736127057041303,Card,0.37608158883521203,0,3
2574,34,Tier2,Gig,45028,12182,0,14,15,2,0.1179764524940621,0.07863199502356288,Wallet,0.2705427733854491,0,2
2575,47,Tier3,MNC,79620,35530,2,6,15,2,0.6558795456244999,0.0761241974211903,UPI,0.44624466214518965,0,2
2576,32,Tier1,Startup,79411,29104,2,7,13,0,0.19397258398575704,0.035318915120401556,Card,0.366498344058128,1,116
2577,30,Tier1,SME,104237,41448,1,16,8,4,0.33773360077109615,0.05870522035719261,Card,0.39763231865844184,0,3
2578,36,Tier1,MNC,44725,19363,1,6,5,3,0.08565969936453592,0.1174592629795419,UPI,0.4329346003353829,0,4
2579,53,Tier1,Startup,91948,14883,2,16,16,1,0.35357744478186126,0.029911904314996206,UPI,0.1618632270413712,0,1
2580,40,Tier2,Startup,91825,35107,1,21,10,4,0.22322619692347834,0.02777047038655132,NetBanking,0.3823250748706779,0,2
2581,34,Tier1,SME,55354,14718,1,20,7,3,0.2952991797830066,0.09617558958839717,Card,0.26588864400043355,0,1
2582,36,Tier2,MNC,69471,28533,1,18,17,1,0.13963214901755155,0.04339788445150513,UPI,0.41071814138273527,0,4
2583,30,Tier1,MNC,84814,35084,2,10,6,2,0.3321330484920638,0.09573210437077119,NetBanking,0.4136581224797793,0,5
2584,43,Tier1,Gig,58821,23445,3,17,0,2,0.14610979447160255,0.009508045709254433,UPI,0.39858213903197837,0,1
2585,32,Tier3,Startup,57272,21978,1,9,10,2,0.16146667219273692,0.06705136870940533,Card,0.38374773012990643,0,0
2586,39,Tier1,Gig,47453,18425,2,22,7,0,0.13363329581544206,0.031077659094762598,UPI,0.3882789286241123,0,3
2587,33,Tier2,Startup,15000,3584,2,7,11,1,0.28302464307790115,0.15563391656155928,UPI,0.23893333333333333,1,113
2588,31,Tier1,Gig,61409,16700,0,15,11,3,0.15649298780907175,0.2776404470777906,UPI,0.2719471087299907,0,2
2589,53,Tier3,MNC,45802,8451,3,14,11,3,0.12711894490746617,0.046161789688637545,UPI,0.18451159338020173,0,2
2590,32,Tier1,SME,38493,15365,1,7,6,1,0.09582938817290844,0.019088327294313766,UPI,0.39916348426986725,0,2
2591,23,Tier1,Startup,68443,23530,2,9,4,0,0.378431463233761,0.1752637494713752,UPI,0.3437897228350598,1,107
2592,33,Tier2,MNC,30973,10339,2,18,5,3,0.06930531406175447,0.1310885613443568,UPI,0.3338068640428761,0,1
2593,39,Tier1,MNC,76121,17037,1,16,17,0,0.3741791611993516,0.20539044916059157,Wallet,0.22381471604419279,0,1
2594,24,Tier1,Startup,69671,23305,2,8,13,0,0.08533034349238271,0.055350998731707776,Card,0.3345007248352973,0,1
2595,31,Tier3,Gig,51996,14889,2,8,7,2,0.4031368293950231,0.11705654408427606,NetBanking,0.28634894991922455,0,2
2596,26,Tier2,Startup,58733,26346,0,17,16,1,0.37364827944429724,0.028706663747685223,UPI,0.44857235285103775,0,4
2597,38,Tier2,MNC,36195,14800,2,17,13,2,0.5314915222027551,0.038450113957007606,UPI,0.408896256389004,0,3
2598,45,Tier2,Gig,75006,23086,3,13,9,3,0.21886076124117326,0.015689707917824362,UPI,0.3077887102365144,0,4
2599,53,Tier2,MNC,63747,25023,2,6,14,2,0.18398990559582967,0.12480330971571865,UPI,0.3925361193467928,0,1
2600,34,Tier3,MNC,65236,13004,2,6,17,0,0.30602708531741235,0.1405302051945044,UPI,0.19933778895088602,0,1
2601,50,Tier2,Gig,70037,12636,1,8,10,3,0.2696357477382811,0.027085186165236703,UPI,0.1804189214272456,0,7
2602,28,Tier1,Startup,47151,15993,1,6,1,0,0.05861676246699752,0.137133561950402,NetBanking,0.3391868677228479,0,2
2603,47,Tier1,Gig,29618,10900,1,16,7,4,0.14587366076054714,0.07454505081976735,UPI,0.36801944763319605,0,2
2604,40,Tier2,Gig,79146,13131,2,13,4,3,0.34707050680360796,0.006446607858171149,UPI,0.1659085740277462,0,3
2605,46,Tier2,Startup,73774,15513,2,9,12,2,0.16556967662758695,0.04592010576494792,Wallet,0.21027733347791905,0,2
2606,46,Tier1,MNC,49292,15338,3,16,1,3,0.1301967430409615,0.05135052332999905,Card,0.3111661121480159,0,1
2607,39,Tier1,SME,68182,11512,0,18,8,1,0.30178512949269776,0.1466778506718883,UPI,0.16884221642075622,0,1
2608,29,Tier1,Gig,85159,23607,3,9,7,5,0.2007583861342803,0.02463252201802672,UPI,0.27721086438309517,0,2
2609,38,Tier2,Gig,82774,24387,3,17,6,4,0.1718694934752274,0.08702744064517046,UPI,0.29462149950467537,0,1
2610,49,Tier2,SME,48708,20776,2,7,11,4,0.3904884501460787,0.13602932730348602,Card,0.42654184117598754,0,1
2611,54,Tier1,SME,30224,7395,2,16,9,2,0.11013627665628031,0.0916472699861821,Wallet,0.24467310746426682,0,3
2612,52,Tier2,MNC,33655,6751,1,12,3,4,0.23913417412353546,0.1494476046743496,UPI,0.20059426533947408,0,3
2613,27,Tier2,SME,53765,8185,1,7,14,2,0.17707694264462806,0.1375681209625168,Card,0.15223658513903096,0,2
2614,41,Tier3,Gig,89246,16642,1,20,8,2,0.19461235908737426,0.029756922153322447,UPI,0.18647334334311902,0,3
2615,24,Tier1,MNC,45431,17048,0,9,2,3,0.18120462039644974,0.16940186592775217,Card,0.3752503796966829,0,1
2616,43,Tier3,SME,48073,13627,0,20,12,4,0.20956348554918497,0.11888154843436775,Card,0.28346473072202694,0,2
2617,54,Tier2,Gig,47661,9990,2,12,7,1,0.1511101292315544,0.19259555691649732,UPI,0.20960533769748851,1,92
2618,22,Tier2,SME,49365,21222,1,18,11,0,0.09804355124622509,0.034313391472462824,Card,0.4298997265268915,0,1
2619,43,Tier1,SME,59775,23088,0,18,13,2,0.04566255459238758,0.0714671777365875,Wallet,0.38624843161856964,0,2
2620,53,Tier2,SME,34398,6339,1,13,11,3,0.1789961561975801,0.06404916016186589,Card,0.18428396999825572,0,1
2621,49,Tier2,MNC,81687,18844,2,18,16,2,0.12052363161583227,0.03163156483383734,UPI,0.23068542118084884,0,1
2622,34,Tier1,MNC,57103,23117,3,13,10,2,0.21449453263026846,0.09355922159470725,UPI,0.40482986883351135,0,1
2623,24,Tier1,MNC,109582,39200,1,16,6,3,0.3280562204727769,0.043085807199249544,UPI,0.35772298370170286,0,0
2624,52,Tier2,MNC,36528,15840,2,10,17,4,0.41425671369379263,0.05161670929269577,UPI,0.4336399474375821,0,1
2625,52,Tier2,MNC,91797,15869,3,13,9,5,0.4057175290437398,0.1209814967826622,UPI,0.17287057311241108,0,2
2626,40,Tier1,SME,87826,33604,2,8,12,2,0.07673351758908281,0.18855285160142107,UPI,0.38262018081206023,0,1
2627,54,Tier1,MNC,51766,8951,2,13,5,1,0.12080643804944244,0.21282230214565295,NetBanking,0.17291272263647955,0,4
2628,21,Tier1,Gig,52098,13076,2,6,16,5,0.05958986425567069,0.058729172305585976,UPI,0.25098852163230834,0,2
2629,41,Tier3,MNC,41574,15598,3,13,16,3,0.14489836677321563,0.03895592093795207,NetBanking,0.37518641458603935,0,1
2630,22,Tier3,SME,41803,15187,1,21,17,2,0.07958165893489393,0.08416265332231421,NetBanking,0.36329928474032963,0,3
2631,52,Tier1,Gig,59987,9036,2,12,6,1,0.1897370470323627,0.12386782336421079,UPI,0.15063263707136545,0,1
2632,44,Tier1,MNC,60413,12721,1,14,15,3,0.31658177098893536,0.05435500545813524,UPI,0.21056726201314285,0,2
2633,52,Tier1,SME,27952,10721,1,21,12,5,0.2750957693344011,0.08777612545311224,Card,0.3835503720663995,0,3
2634,40,Tier1,Gig,105870,19887,2,6,1,3,0.09417606231719948,0.1534024212924018,Wallet,0.1878435817512043,0,3
2635,23,Tier3,SME,54809,13587,2,18,16,2,0.2059915443318974,0.07857724121357061,UPI,0.24789724315349668,0,1
2636,21,Tier2,MNC,61312,12579,2,15,9,2,0.3244530916881689,0.05788712212844074,UPI,0.20516375260960334,0,3
2637,32,Tier1,Startup,47475,8708,3,12,9,2,0.2997653882168505,0.2952520938185149,Card,0.18342285413375461,0,4
2638,46,Tier1,Startup,54659,21917,2,10,6,0,0.06120258393341349,0.14837602234260688,UPI,0.4009769662818566,0,2
2639,26,Tier1,SME,52842,8898,2,16,15,3,0.053632155465051755,0.10193914987969607,UPI,0.16838878165095947,0,2
2640,49,Tier2,MNC,59941,18630,3,13,1,5,0.26196724939172095,0.01628974073878297,UPI,0.31080562553177293,0,1
2641,29,Tier2,MNC,59708,21363,1,13,6,3,0.09637831480862465,0.060060335615906395,Card,0.35779125075366786,0,1
2642,37,Tier2,Gig,76097,12729,0,18,10,4,0.19636348264874087,0.19354194090243215,UPI,0.16727334848942796,1,44
2643,27,Tier1,SME,64544,21946,1,13,3,2,0.05782676379723085,0.0006554657702004645,Card,0.34001611303916707,0,0
2644,36,Tier3,MNC,74085,18537,2,20,3,1,0.29227990978355983,0.10591050550842103,UPI,0.25021259364243775,0,5
2645,36,Tier1,SME,59803,23925,2,11,11,1,0.07488906737809813,0.13830611080350738,NetBanking,0.40006354196277777,0,3
2646,21,Tier2,Gig,64625,25158,2,18,10,1,0.18385590620202652,0.13261462060533183,UPI,0.3892920696324952,0,1
2647,40,Tier3,MNC,55173,21416,0,16,14,3,0.3700699526382387,0.08209130413099235,UPI,0.38816087579069475,0,2
2648,47,Tier1,MNC,80062,21584,2,22,14,1,0.1055403861811313,0.09538827460225878,NetBanking,0.26959106692313456,0,0
2649,52,Tier3,SME,66452,26365,2,13,0,2,0.10422118166537285,0.1426293597091174,UPI,0.39675254318906883,0,1
2650,32,Tier1,Startup,56838,19267,3,10,7,0,0.38560073406436,0.028355974234400838,Wallet,0.33898096343995215,0,2
2651,50,Tier2,SME,56241,14825,1,13,15,4,0.268633085614936,0.1019478855054459,UPI,0.26359773119254637,0,1
2652,50,Tier1,Gig,57815,10071,2,17,17,3,0.35548445081357793,0.1193488221546385,UPI,0.17419354838709677,0,3
2653,54,Tier1,MNC,60608,10306,2,13,1,3,0.302785995854693,0.11372520891945181,Card,0.1700435586061246,0,2
2654,33,Tier1,SME,58872,13270,2,22,13,2,0.34581023789772114,0.11028513868858585,UPI,0.22540426688408752,0,2
2655,49,Tier1,SME,48823,11711,1,8,4,3,0.26321819614104947,0.02817033343188801,UPI,0.23986645638326198,0,3
2656,40,Tier1,SME,75298,32247,0,11,14,0,0.17390385320706325,0.28870292465885866,UPI,0.428258386676937,0,4
2657,22,Tier1,SME,76561,34451,1,23,8,2,0.3598895157928414,0.0858151637320335,Card,0.44998106085343714,0,2
2658,30,Tier2,Startup,95677,18475,1,20,2,2,0.43968785856064974,0.01344571677327907,UPI,0.1930976096658549,0,3
2659,43,Tier1,SME,47927,20744,2,7,3,1,0.38030895981174123,0.16213212137488736,UPI,0.43282492123437727,0,3
2660,26,Tier1,Startup,73328,26541,2,22,16,2,0.12404126643207092,0.011048023623275751,UPI,0.36194905084006107,0,3
2661,35,Tier3,MNC,21817,6535,2,13,13,4,0.15457969076424144,0.03162897366020759,NetBanking,0.2995370582573223,0,2
2662,47,Tier3,SME,76580,33419,0,17,0,0,0.17751691420364257,0.28664672991723983,UPI,0.4363933141812484,0,1
2663,26,Tier1,SME,30868,11239,1,6,17,2,0.018973546088029435,0.022541236067486047,UPI,0.3640987430348581,0,1
2664,37,Tier1,SME,40313,13226,2,8,15,4,0.21752765670278307,0.07880528522128698,NetBanking,0.328082752461985,0,2
2665,28,Tier2,MNC,66644,14185,2,18,9,1,0.2427537673020006,0.0471783294426963,UPI,0.21284736810515575,0,1
2666,39,Tier2,Gig,47570,10623,2,10,0,2,0.18841210735784544,0.10571633732009864,UPI,0.22331301240277485,0,5
2667,29,Tier1,Gig,44832,18984,2,8,7,1,0.1869496196221788,0.054254332998160584,UPI,0.4234475374732334,0,2
2668,53,Tier2,Gig,50303,10790,3,18,2,3,0.14857590542690816,0.04773301828631468,Card,0.2145001292169453,0,4
2669,23,Tier1,Gig,74592,11911,3,9,6,3,0.15317915989403555,0.01610751898207611,NetBanking,0.15968200343200342,0,2
2670,53,Tier1,MNC,41342,9503,2,21,5,2,0.24179069991753746,0.17482446985477582,Card,0.22986309322238885,0,1
2671,47,Tier2,SME,58916,17331,1,9,12,1,0.04875194307391148,0.197239202555421,UPI,0.2941645732907869,0,1
2672,50,Tier2,SME,52426,13871,0,6,13,0,0.026721322787159704,0.029991211553133487,Card,0.26458245908518674,0,4
2673,49,Tier2,Gig,76397,32907,2,13,3,5,0.12011673941193461,0.029811942434034178,UPI,0.43073680903700406,0,0
2674,27,Tier1,MNC,76958,21207,1,11,16,1,0.44595987713580987,0.10162724356535902,NetBanking,0.2755658930845396,0,2
2675,52,Tier1,MNC,23294,9706,1,17,12,2,0.17980960831176726,0.10253879202387704,UPI,0.4166738215849575,0,2
2676,41,Tier1,Startup,80902,26568,1,10,11,0,0.3901733632028876,0.09007150621251643,UPI,0.3283973202145806,0,2
2677,53,Tier1,MNC,47784,14681,3,23,13,1,0.20416321973190016,0.13835533301616132,Card,0.30723673196048884,0,7
2678,50,Tier1,Startup,64725,12819,0,13,13,4,0.28298635769537445,0.04773444370303505,UPI,0.19805330243337196,0,2
2679,40,Tier2,MNC,41221,9534,2,18,14,3,0.19395147265276777,0.06200335820679837,Card,0.2312898765192499,0,4
2680,33,Tier2,Startup,67422,27653,3,19,5,0,0.21593735883018542,0.07186502474756752,UPI,0.4101480229005369,0,1
2681,24,Tier2,Gig,111026,42632,2,21,12,2,0.2326421908393121,0.11078355301950976,UPI,0.3839821303118188,1,86
2682,24,Tier1,Startup,62543,17776,0,15,17,3,0.07193558247600833,0.017879155983778098,Card,0.2842204563260477,1,110
2683,34,Tier1,MNC,50803,21474,2,10,13,3,0.16164803452755538,0.03192306139784976,UPI,0.4226915733322835,0,2
2684,48,Tier2,MNC,55356,21907,2,15,7,2,0.10967329529487524,0.075934230834838,UPI,0.39574752511019584,0,1
2685,38,Tier1,MNC,30619,5622,1,13,11,0,0.1761360303094831,0.0396510233886961,Card,0.18361148306607009,0,3
2686,37,Tier3,MNC,88979,29521,2,16,16,1,0.053285987708604626,0.17173145519565666,Card,0.331774913181762,0,1
2687,29,Tier1,SME,66257,25817,1,10,11,1,0.15087211578685888,0.14263419465624472,UPI,0.38964939553556605,0,0
2688,40,Tier2,SME,39022,15316,2,15,14,0,0.08338712783439296,0.09624458360441379,UPI,0.3924965404131003,0,1
2689,42,Tier3,MNC,39673,7038,3,23,16,5,0.0768764151955606,0.03338671683983139,UPI,0.17740024701938345,0,2
2690,54,Tier2,MNC,60305,13109,2,18,6,4,0.09137619135966107,0.05211489326853778,Card,0.2173783268385706,0,3
2691,45,Tier2,Gig,78639,21540,3,23,6,3,0.2040319668530435,0.07843075080310409,Card,0.27390989203830163,0,1
2692,41,Tier2,MNC,36980,8338,1,7,6,4,0.19742853168964627,0.04283215597998618,UPI,0.22547322877230935,0,3
2693,51,Tier1,SME,82268,15028,2,17,6,2,0.1336579828701973,0.1477369142103612,Wallet,0.18267126950940826,0,1
2694,35,Tier2,SME,58167,19697,2,6,12,1,0.09951666931786023,0.08146883791369265,UPI,0.33862843192875686,0,1
2695,52,Tier3,MNC,41395,12511,0,9,8,3,0.2536015027425801,0.12471740648730953,Card,0.3022345693924387,1,84
2696,33,Tier3,Gig,50646,9951,3,20,16,3,0.12545715118464892,0.08205406023429515,UPI,0.1964814595427082,0,1
2697,25,Tier1,MNC,94971,30952,3,7,12,0,0.0027065449540027305,0.08125010016932538,UPI,0.3259100146360468,0,0
2698,35,Tier1,Startup,32235,5434,1,14,12,1,0.21869927920414234,0.1333100851140055,UPI,0.1685745307895145,0,0
2699,25,Tier2,Startup,45362,12016,2,7,17,2,0.06938823172767337,0.01120908773931913,UPI,0.26489131872492394,0,1
2700,25,Tier2,Gig,79051,30652,1,11,15,2,0.0957455932212794,0.12314448572021311,UPI,0.38774968058595083,0,3
2701,50,Tier1,Startup,64329,26826,0,8,0,0,0.10313872193681314,0.14344898500725256,UPI,0.4170125448864431,0,2
2702,48,Tier1,Startup,44175,9876,1,14,17,2,0.4700551793449439,0.14505883269071607,UPI,0.2235653650254669,0,1
2703,28,Tier1,SME,79295,32340,1,17,15,0,0.31362943041872854,0.014252642930074555,Wallet,0.40784412636357903,0,1
2704,49,Tier1,SME,80245,33504,0,17,5,2,0.016201783118177313,0.0038541957912501435,Card,0.4175213408935136,0,0
2705,23,Tier1,Startup,66627,22124,1,22,4,4,0.37077970642882857,0.21140911440159135,UPI,0.33205757425668275,1,106
2706,30,Tier1,SME,47752,21233,3,8,9,2,0.23711923733834775,0.07835067784277765,UPI,0.44465153292008713,0,2
2707,45,Tier1,SME,50833,11379,1,13,17,1,0.2410307962622918,0.14148169479301673,NetBanking,0.2238506482009718,0,3
2708,31,Tier3,MNC,65693,11213,2,15,10,5,0.1292043838190153,0.04121503574135598,UPI,0.17068789673176746,0,2
2709,45,Tier1,MNC,33761,13606,1,7,10,1,0.414149402546355,0.0991426857945123,Wallet,0.4030093895323006,1,111
2710,50,Tier1,SME,86555,25731,0,7,3,0,0.29159333185637626,0.05031608141909027,UPI,0.2972791866443302,0,6
2711,23,Tier1,MNC,94004,23871,2,11,16,1,0.557425344349077,0.09066146426300264,NetBanking,0.25393600272328837,0,1
2712,21,Tier1,SME,55280,9207,1,21,14,2,0.052493788482825064,0.12075786721081207,Card,0.1665520984081042,0,3
2713,52,Tier3,MNC,67122,11369,1,16,1,5,0.2156602387161439,0.10644083552299106,UPI,0.16937814725425346,0,2
2714,38,Tier3,SME,83716,14835,3,16,4,1,0.21536072596852746,0.014137698651226018,UPI,0.1772062688136079,0,2
2715,38,Tier1,Startup,99111,20326,1,15,15,3,0.6553811293923777,0.11747104962228516,UPI,0.20508318955514523,0,4
2716,36,Tier1,SME,91139,40203,1,20,12,2,0.17234110304781966,0.07418649564990443,Card,0.44111741405984267,0,0
2717,35,Tier1,Startup,25289,5928,2,15,7,3,0.3196491676590647,0.11286184700535637,UPI,0.23441021788129227,0,2
2718,44,Tier1,MNC,53688,21212,0,18,9,4,0.2980828151253933,0.1738284061721383,Card,0.39509760095365815,0,2
2719,40,Tier1,MNC,70013,10909,2,11,2,3,0.19826857643179982,0.04480679194001535,NetBanking,0.15581392027194949,0,2
2720,26,Tier1,Startup,50115,12355,1,20,15,0,0.06703583148075934,0.05928272750451982,Card,0.24653297415943332,0,2
2721,42,Tier1,Gig,95655,40352,1,6,11,2,0.26851591533326874,0.08676676797673387,UPI,0.4218493544508912,0,3
2722,43,Tier2,Startup,92587,19027,1,12,9,4,0.11246244940270943,0.11996848401349397,NetBanking,0.20550401244235153,0,2
2723,24,Tier1,Startup,43681,10274,1,10,11,4,0.36742913587002934,0.3059911905985898,UPI,0.23520523797532109,1,118
2724,33,Tier1,Startup,56751,22584,2,8,10,2,0.2416867435615785,0.16320490782054672,Card,0.3979489348205318,0,2
2725,47,Tier1,Startup,45008,8390,3,15,7,1,0.2701928146498153,0.07568724567745401,UPI,0.18641130465694988,0,3
2726,42,Tier1,Startup,56097,9309,2,22,3,0,0.15923234789141524,0.07494547054230653,UPI,0.16594470292529012,0,3
2727,25,Tier1,Startup,55491,24404,1,8,8,0,0.059466883147490227,0.28313020735848343,NetBanking,0.4397830278783947,0,0
2728,22,Tier1,MNC,79085,21466,3,21,14,1,0.028712392793453872,0.1221129614943624,UPI,0.2714294746159196,0,5
2729,40,Tier1,MNC,42230,14669,2,21,0,5,0.04088031162294096,0.2009565923949309,Card,0.34735969689793983,0,3
2730,36,Tier1,SME,15000,2822,0,21,7,2,0.49345103021355186,0.11159570261840092,UPI,0.18813333333333335,0,1
2731,53,Tier2,SME,27909,6029,1,6,14,0,0.3963986170865347,0.19729781112139938,Card,0.21602350496255687,0,4
2732,38,Tier3,Startup,39433,11356,1,23,10,1,0.19302908015203776,0.08483663796021491,Card,0.287982146932772,0,3
2733,52,Tier1,SME,46886,16529,0,13,0,1,0.16529068673556033,0.14135845256230195,UPI,0.35253593823316126,0,2
2734,28,Tier1,MNC,63743,15169,1,16,15,0,0.24997000908454015,0.03248032872775475,UPI,0.237971228213294,0,2
2735,36,Tier2,Startup,38404,15952,1,11,0,2,0.07201867417692444,0.07335254232301645,UPI,0.41537339860431205,0,2
2736,25,Tier2,MNC,35777,13750,3,15,8,1,0.22030709799938045,0.12204739345547483,UPI,0.3843251250803589,0,2
2737,40,Tier1,Gig,41411,13063,1,15,2,4,0.24471423384935892,0.04039951239617624,UPI,0.3154475863900896,0,4
2738,27,Tier1,MNC,37686,10844,1,20,4,3,0.34734757519714443,0.0439549717965358,UPI,0.2877461126147641,0,3
2739,37,Tier1,SME,48910,16427,3,12,7,5,0.41981132410537686,0.27476800056955075,UPI,0.3358617869556328,1,33
2740,32,Tier2,SME,48054,17755,2,7,4,4,0.4452026519685952,0.1411847141033928,Card,0.3694801681441711,0,2
2741,27,Tier1,MNC,73781,14054,0,16,15,2,0.22178827192929237,0.09541798904362091,Card,0.1904826445832938,0,6
2742,24,Tier1,MNC,40209,16316,0,20,10,2,0.20111473714920278,0.07357377874705939,Card,0.40577980054216717,0,1
2743,38,Tier1,MNC,52848,15686,2,6,6,2,0.12679081790280744,0.03413524890774606,UPI,0.2968135028761732,1,46
2744,53,Tier1,SME,49099,21142,1,20,5,4,0.33385203458313045,0.054932319915114027,UPI,0.4305994012098006,0,0
2745,27,Tier1,SME,76177,33263,2,20,8,3,0.13754535929571904,0.0059354106597801675,Card,0.4366541081953871,0,3
2746,34,Tier2,Startup,56914,9061,2,16,6,2,0.11402160239402975,0.11766327602012105,UPI,0.15920511649154864,0,4
2747,28,Tier2,MNC,81013,21496,2,23,14,2,0.33090680599884037,0.02770024910603016,UPI,0.26534013059632405,0,1
2748,48,Tier1,SME,36952,11376,2,12,4,1,0.37992574746400815,0.30246480047586194,UPI,0.30785884390560725,0,2
2749,35,Tier1,MNC,59012,18404,2,8,12,3,0.1825392013656459,0.03285588213453891,Card,0.3118687724530604,0,1
2750,54,Tier2,Gig,48482,19233,2,17,8,3,0.147014519929404,0.07955872825911767,Card,0.39670393135596715,0,3
2751,29,Tier1,Startup,35479,6823,1,16,4,0,0.49058518326927086,0.04100906231861256,UPI,0.1923109445023817,1,109
2752,23,Tier1,Gig,58649,19749,1,22,8,3,0.15142716414517782,0.08232163344459066,UPI,0.3367320840935054,0,2
2753,40,Tier1,Gig,94658,40966,1,10,2,3,0.16460161425427638,0.24039231274901224,UPI,0.43277905723763443,0,2
2754,43,Tier2,SME,42941,19280,2,8,9,5,0.25837898870747655,0.13062129010252058,Card,0.44898814652662955,0,0
2755,54,Tier2,Startup,57450,8791,1,18,12,2,0.12537193431603144,0.09310813834007341,UPI,0.1530200174064404,0,0
2756,50,Tier3,SME,33755,14911,2,11,10,2,0.18633038413800795,0.016638072270694974,UPI,0.44174196415345873,0,3
2757,51,Tier2,Gig,30815,5752,1,9,0,0,0.11648234714699625,0.01220947754835046,UPI,0.18666233976959273,0,4
2758,42,Tier1,SME,44254,13766,2,18,10,4,0.1912626800855485,0.08507861004259112,Card,0.31106792606318073,0,2
2759,33,Tier1,SME,51000,11419,1,9,0,0,0.34347693933970763,0.027449801783048594,UPI,0.22390196078431374,0,1
2760,35,Tier1,Gig,51888,17222,3,20,6,0,0.14494946973793985,0.10202146534421608,UPI,0.33190718470551955,0,2
2761,25,Tier2,Gig,55479,8938,1,11,11,2,0.10039229100496605,0.05488234563460376,UPI,0.16110600407361345,0,3
2762,35,Tier2,Gig,27033,5987,2,17,16,0,0.10399877203988796,0.15364830907661337,Card,0.22147005511781898,0,4
2763,33,Tier1,MNC,47481,11403,2,16,17,2,0.020565109793081203,0.028656989095038325,NetBanking,0.2401592215833702,0,2
2764,22,Tier3,MNC,70035,29742,1,16,9,3,0.4251868135773946,0.21851800183835213,UPI,0.4246733775969158,0,2
2765,27,Tier1,SME,32835,10674,2,11,3,2,0.2971572983449021,0.020463393460308982,NetBanking,0.3250799451804477,0,1
